AÑO,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media
2011,12,24,2011/12/24,30.4,21.4,26.3,0
2011,12,25,2011/12/25,30.6,21.2,26,0
2011,12,26,2011/12/26,31,20.8,25.7,0
2011,12,27,2011/12/27,32,18.5,25.5,0
2011,12,28,2011/12/28,30.8,20.6,25.9,0
2011,12,29,2011/12/29,31.6,17.6,25.5,0
2011,12,30,2011/12/30,32.5,17.6,25.3,0
2011,12,31,2011/12/31,32,20.8,26.5,0
2012,1,1,2012/1/1,30.8,21,24.7,3.5
2012,1,2,2012/1/2,29,21,24.9,1.9
2012,1,3,2012/1/3,30,20.4,24.7,0
2012,1,4,2012/1/4,26.4,16.8,21.5,0
2012,1,5,2012/1/5,27,18.2,22,0
2012,1,6,2012/1/6,28.8,17.2,22.9,0
2012,1,7,2012/1/7,32,16.2,24.1,0
2012,1,8,2012/1/8,32.4,19.6,25.9,0
2012,1,9,2012/1/9,33.6,20.6,27.1,0
2012,1,10,2012/1/10,36.4,21.4,28.2,0
2012,1,11,2012/1/11,33.4,21.4,27.3,0
2012,1,12,2012/1/12,34.4,21.7,27.8,0
2012,1,13,2012/1/13,29,21.5,25.4,0
2012,1,14,2012/1/14,30.8,20,25.5,0
2012,1,15,2012/1/15,31,19,25.6,0.1
2012,1,16,2012/1/16,28,21.6,24.9,0
2012,1,17,2012/1/17,31.6,21.6,26.4,0
2012,1,18,2012/1/18,31.4,22.4,26.7,0
2012,1,19,2012/1/19,30.6,18,24.9,0
2012,1,20,2012/1/20,32.2,16.8,25.1,0
2012,1,21,2012/1/21,34.6,17.4,26.1,0
2012,1,22,2012/1/22,34.4,20.2,27.1,0
2012,1,23,2012/1/23,35,20,27.2,0
2012,1,24,2012/1/24,34,20.6,27.6,0
2012,1,25,2012/1/25,36.2,21,28,0
2012,1,26,2012/1/26,37.2,20,28.6,0.3
2012,1,27,2012/1/27,32,22.5,26.7,0
2012,1,28,2012/1/28,34,21,26.9,0.1
2012,1,29,2012/1/29,28.4,21.4,24.9,1.5
2012,1,30,2012/1/30,29.8,19,25.1,0
2012,1,31,2012/1/31,29,19.6,23.5,0
2012,2,1,2012/2/1,31.2,19.6,25.5,0
2012,2,2,2012/2/2,30,21,25.2,0
2012,2,3,2012/2/3,31.4,21,25.9,0
2012,2,4,2012/2/4,32.2,20,25.9,0
2012,2,5,2012/2/5,33.2,19.2,26.6,0
2012,2,6,2012/2/6,31.6,20,26.1,0
2012,2,7,2012/2/7,31,20,25.1,0
2012,2,8,2012/2/8,29,21.5,24.9,0
2012,2,9,2012/2/9,32,20.5,26.1,0
2012,2,10,2012/2/10,34,21.5,27,0
2012,2,11,2012/2/11,34,18.5,25.7,0.7
2012,2,12,2012/2/12,29,21,24.2,0
2012,2,13,2012/2/13,29.4,20,27.7,0
2012,2,14,2012/2/14,35.2,20,27.4,0
2012,2,15,2012/2/15,35,21.4,28.7,0
2012,2,16,2012/2/16,35.4,21.6,28.9,0
2012,2,17,2012/2/17,34.2,23.6,28.7,0
2012,2,18,2012/2/18,37,21.2,28.8,0
2012,2,19,2012/2/19,36.4,20.4,29.2,0
2012,2,20,2012/2/20,34.2,21.4,28.3,0
2012,2,21,2012/2/21,34,21.5,27.7,0
2012,2,22,2012/2/22,34,21.5,27.8,0
2012,2,23,2012/2/23,37.2,21.5,29.3,0
2012,2,24,2012/2/24,39,18.7,29.2,0
2012,2,25,2012/2/25,34.8,18.8,28.1,0
2012,2,26,2012/2/26,33.6,20,27.1,0
2012,2,27,2012/2/27,32.4,20.5,26.5,0
2012,2,28,2012/2/28,32.4,21,26.5,0
2012,2,29,2012/2/29,32.4,20.8,26.9,0
2012,3,1,2012/3/1,34,19.6,27,0
2012,3,2,2012/3/2,37.6,19,27.9,0
2012,3,3,2012/3/3,39.2,19.4,31,0
2012,3,4,2012/3/4,32.6,20.8,27.5,0
2012,3,5,2012/3/5,29,23,24.7,0
2012,3,6,2012/3/6,27,19.5,23.5,0
2012,3,7,2012/3/7,32.4,18.8,26.7,0
2012,3,8,2012/3/8,33.6,18.5,26.6,0
2012,3,9,2012/3/9,34,21.4,28.1,0.7
2012,3,10,2012/3/10,33.6,21.5,27.4,0
2012,3,11,2012/3/11,34,20.5,27.2,0.2
2012,3,12,2012/3/12,33.6,21,27.7,0
2012,3,13,2012/3/13,33.2,22.2,28.4,0.7
2012,3,14,2012/3/14,33,21.4,26.7,0
2012,3,15,2012/3/15,31.4,21,26.7,0
2012,3,16,2012/3/16,33,18.6,26.7,0
2012,3,17,2012/3/17,33.8,19.8,27.7,0
2012,3,18,2012/3/18,34.6,21.8,28.4,0
2012,3,19,2012/3/19,34.6,21.2,28.4,0.2
2012,3,20,2012/3/20,37,22.4,30.8,0
2012,3,21,2012/3/21,39,22.5,30.9,0
2012,3,22,2012/3/22,35,22.8,29.4,0
2012,3,23,2012/3/23,35.4,21.2,28.5,0
2012,3,24,2012/3/24,35.4,20.4,28.4,0
2012,3,25,2012/3/25,35.8,20.5,28.9,0
2012,3,26,2012/3/26,35,20.8,28.1,0
2012,3,27,2012/3/27,34.4,18.2,27.3,0
2012,3,28,2012/3/28,34,18.4,27.9,0
2012,3,29,2012/3/29,35.8,17.8,27.8,0
2012,3,30,2012/3/30,38.4,20.5,29.3,0
2012,3,31,2012/3/31,39.4,22.4,31.3,0
2012,4,1,2012/4/1,38.4,22.8,30.4,0
2012,4,2,2012/4/2,39.6,22.4,30.7,0.8
2012,4,3,2012/4/3,40.6,22.5,31.7,50
2012,4,4,2012/4/4,37,19,28.8,19.5
2012,4,5,2012/4/5,37.6,21.5,30,0
2012,4,6,2012/4/6,38.4,24,31.7,0
2012,4,7,2012/4/7,37,22.4,30.7,0
2012,4,8,2012/4/8,35.4,21,29.1,0
2012,4,9,2012/4/9,35,22,29,0
2012,4,10,2012/4/10,32.2,22.6,27.4,0
2012,4,11,2012/4/11,34.6,23.2,29.1,0
2012,4,12,2012/4/12,34.6,21.8,28.7,0
2012,4,13,2012/4/13,35.2,20.8,29.1,0
2012,4,14,2012/4/14,35.8,23.8,29.6,0.2
2012,4,15,2012/4/15,37,23.6,30.1,0
2012,4,16,2012/4/16,37.6,22.5,29,3.4
2012,4,17,2012/4/17,36,23,30.7,1.3
2012,4,18,2012/4/18,35,22,28.5,0.8
2012,4,19,2012/4/19,34.6,21.8,29.3,0
2012,4,20,2012/4/20,38.6,21.5,31.8,0
2012,4,21,2012/4/21,38,23.5,31.8,0
2012,4,22,2012/4/22,34.4,25.5,30,0
2012,4,23,2012/4/23,32.4,19,27.9,0
2012,4,24,2012/4/24,32.6,18.2,26.9,0
2012,4,25,2012/4/25,32.2,18.2,26.5,0
2012,4,26,2012/4/26,34,18.4,27.9,0
2012,4,27,2012/4/27,34.4,19.6,28.5,0
2012,4,28,2012/4/28,38.2,20.4,30,0
2012,4,29,2012/4/29,39.2,22,30.7,0
2012,4,30,2012/4/30,37.8,23.6,31.4,0
2012,5,1,2012/5/1,36.8,23.5,31.1,0
2012,5,2,2012/5/2,38.6,23,32.3,0
2012,5,3,2012/5/3,38,23.4,31.7,0
2012,5,4,2012/5/4,37.4,25,31.7,0
2012,5,5,2012/5/5,37.4,24,31.5,0
2012,5,6,2012/5/6,38.4,22.3,32.1,0
2012,5,7,2012/5/7,39,23,33,0
2012,5,8,2012/5/8,40,24,32.8,0
2012,5,9,2012/5/9,39,24.2,32.6,0
2012,5,10,2012/5/10,38.8,23.8,32.3,0
2012,5,11,2012/5/11,39.8,24.2,31.5,0
2012,5,12,2012/5/12,37.8,25,32,0
2012,5,13,2012/5/13,36.6,25.6,30.5,1.7
2012,5,14,2012/5/14,35.6,24.2,29.8,0
2012,5,15,2012/5/15,35.8,23.8,29,11
2012,5,16,2012/5/16,34.8,22,28.5,6
2012,5,17,2012/5/17,34,22.8,27.6,1
2012,5,18,2012/5/18,33.6,23,28.7,0
2012,5,19,2012/5/19,36,22.5,30.4,0
2012,5,20,2012/5/20,33,24.5,28.3,8.6
2012,5,21,2012/5/21,32.2,22,27.9,0
2012,5,22,2012/5/22,35,22.4,29.3,0
2012,5,23,2012/5/23,35.6,23,30.1,0.1
2012,5,24,2012/5/24,39,23,31.9,0.5
2012,5,25,2012/5/25,40.4,24,29.3,0
2012,5,26,2012/5/26,37.4,23.4,30.7,42
2012,5,27,2012/5/27,32.2,22,27.5,0.2
2012,5,28,2012/5/28,34.4,22.4,30.5,3.9
2012,5,29,2012/5/29,35,21.5,29.1,0.2
2012,5,30,2012/5/30,35,23,27.8,10.3
2012,5,31,2012/5/31,36.2,22.5,30.3,0
2012,6,1,2012/6/1,35,24,28.7,0.7
2012,6,2,2012/6/2,35,23,27.5,1
2012,6,3,2012/6/3,36,22.4,28.6,24.5
2012,6,4,2012/6/4,35,23.4,27.8,20.8
2012,6,5,2012/6/5,35.6,22.2,29.3,0
2012,6,6,2012/6/6,37,24,29.1,0
2012,6,7,2012/6/7,37.4,23.8,29.3,0.8
2012,6,8,2012/6/8,36.4,25.2,30.5,0
2012,6,9,2012/6/9,37,25,31,0
2012,6,10,2012/6/10,36.8,24.6,31,13
2012,6,11,2012/6/11,33.6,23.4,28.5,0.1
2012,6,12,2012/6/12,34.2,23.5,29.5,0
2012,6,13,2012/6/13,31.6,23,28.3,0
2012,6,14,2012/6/14,33,24,28.5,0
2012,6,15,2012/6/15,36.6,22.8,30.5,0.8
2012,6,16,2012/6/16,34.4,22.5,29.2,6.9
2012,6,17,2012/6/17,31.4,22.5,26.6,1.4
2012,6,18,2012/6/18,33.2,23,27.2,3.5
2012,6,19,2012/6/19,34.2,23.4,28.3,0.2
2012,6,20,2012/6/20,36.6,23.8,30.6,0
2012,6,21,2012/6/21,37.4,26.2,31.6,63
2012,6,22,2012/6/22,33.2,22.2,27.3,0.2
2012,6,23,2012/6/23,34,23.8,29.1,0
2012,6,24,2012/6/24,34.4,23,29.2,0
2012,6,25,2012/6/25,37,24.4,31.4,0.3
2012,6,26,2012/6/26,36,23,30.3,0
2012,6,27,2012/6/27,37.6,23.8,30,37
2012,6,28,2012/6/28,34.6,20.4,28.5,0
2012,6,29,2012/6/29,35,23,29.3,0
2012,6,30,2012/6/30,34,23.4,28.7,0
2012,7,1,2012/7/1,34,23.4,27.5,6.2
2012,7,2,2012/7/2,33,21.4,27.9,0
2012,7,3,2012/7/3,33,23,28.2,4.6
2012,7,4,2012/7/4,33.2,23,28.3,2.4
2012,7,5,2012/7/5,32.2,22.4,27.3,0
2012,7,6,2012/7/6,32.6,22.4,28.4,0
2012,7,7,2012/7/7,33.2,23.2,28.7,5
2012,7,8,2012/7/8,29.6,22.2,25.7,3.3
2012,7,9,2012/7/9,33,22.8,28.5,0.5
2012,7,10,2012/7/10,33,23,28.6,6
2012,7,11,2012/7/11,34,21.5,28.6,1.2
2012,7,12,2012/7/12,33.2,22,29.1,0
2012,7,13,2012/7/13,34,23,29.1,0
2012,7,14,2012/7/14,34.6,23.5,29.8,0
2012,7,15,2012/7/15,34,22,28.8,0
2012,7,16,2012/7/16,35,22.4,29.7,0
2012,7,17,2012/7/17,35.4,22.6,29.3,2.3
2012,7,18,2012/7/18,33.6,23,28.5,5.5
2012,7,19,2012/7/19,34,22.4,28.7,0
2012,7,20,2012/7/20,34,23.8,28.5,0.3
2012,7,21,2012/7/21,33.4,23.4,29.1,1.6
2012,7,22,2012/7/22,34,23.2,29.1,9.1
2012,7,23,2012/7/23,33.6,22,28.1,2.1
2012,7,24,2012/7/24,34.4,22.5,28.9,0
2012,7,25,2012/7/25,34.6,23.8,29.3,0
2012,7,26,2012/7/26,35.4,23.8,30.5,0
2012,7,27,2012/7/27,36.4,23.8,30.6,0
2012,7,28,2012/7/28,35.8,24.5,30.1,0
2012,7,29,2012/7/29,34,22.5,29,0
2012,7,30,2012/7/30,35,24,29.6,0.6
2012,7,31,2012/7/31,34.4,21.2,28.7,0
2012,8,1,2012/8/1,36.2,23.2,30.2,0.2
2012,8,2,2012/8/2,35.8,24.4,30.5,0
2012,8,3,2012/8/3,37,23.4,30.3,7.7
2012,8,4,2012/8/4,35,23,29.9,0.4
2012,8,5,2012/8/5,36.4,23.6,30.3,0
2012,8,6,2012/8/6,36.8,21,30.1,0
2012,8,7,2012/8/7,36,23.8,30.4,4.5
2012,8,8,2012/8/8,35.4,23.7,30,0
2012,8,9,2012/8/9,34,24.5,30.2,0
2012,8,10,2012/8/10,36.8,23.6,28.7,11.5
2012,8,11,2012/8/11,34,23.2,27.3,11.9
2012,8,12,2012/8/12,34.4,22.5,27.3,4
2012,8,13,2012/8/13,34.4,23.2,29.5,0
2012,8,14,2012/8/14,34.2,23.6,29.5,0
2012,8,15,2012/8/15,34.6,23.8,29.5,9.4
2012,8,16,2012/8/16,33.6,23.2,26.7,3.1
2012,8,17,2012/8/17,34.2,23.2,27.1,25.3
2012,8,18,2012/8/18,34.2,22.2,28.4,26.2
2012,8,19,2012/8/19,35.4,21.4,29,0
2012,8,20,2012/8/20,36,21.4,29.5,42.3
2012,8,21,2012/8/21,35,21.8,28.7,7.5
2012,8,22,2012/8/22,33.8,22.5,28.4,0
2012,8,23,2012/8/23,31.8,24,28.1,0
2012,8,24,2012/8/24,33.6,24,29.4,0
2012,8,25,2012/8/25,34.6,22,29.2,0
2012,8,26,2012/8/26,34.2,23.2,29.3,0
2012,8,27,2012/8/27,34.4,23.5,29.7,0
2012,8,28,2012/8/28,34.4,22.8,29.1,9.1
2012,8,29,2012/8/29,33.6,22.8,28.7,10.1
2012,8,30,2012/8/30,35,22.4,28.2,8.2
2012,8,31,2012/8/31,32.8,22.4,27.8,23.3
2012,9,1,2012/9/1,33.4,22.4,27.7,0
2012,9,2,2012/9/2,33.4,21.4,28.6,0
2012,9,3,2012/9/3,33.6,21.8,28,0
2012,9,4,2012/9/4,33.6,22,28.5,0
2012,9,5,2012/9/5,34.6,22.5,29.5,0
2012,9,6,2012/9/6,35,23,30.6,0
2012,9,7,2012/9/7,35,23,27.6,32.5
2012,9,8,2012/9/8,33.4,22,27.8,21
2012,9,9,2012/9/9,33,22.5,26.8,9
2012,9,10,2012/9/10,32.8,22,28.3,21.7
2012,9,11,2012/9/11,33.4,22.8,27.7,0
2012,9,12,2012/9/12,33.2,22.6,27.6,0
2012,9,13,2012/9/13,32.4,23.4,28.6,0
2012,9,14,2012/9/14,33.2,22.6,28.3,0
2012,9,15,2012/9/15,33.2,23.2,28.9,1.6
2012,9,16,2012/9/16,32.8,23.6,28.3,0
2012,9,17,2012/9/17,34.8,23.6,27.7,3.8
2012,9,18,2012/9/18,34.6,22,29.4,12.5
2012,9,19,2012/9/19,33.6,22.5,28.9,0
2012,9,20,2012/9/20,33,23.5,28.3,0.5
2012,9,21,2012/9/21,32.6,22.5,28.3,0
2012,9,22,2012/9/22,34,22.5,28.5,25
2012,9,23,2012/9/23,33.2,21.5,28.2,1
2012,9,24,2012/9/24,33.6,23.5,28.6,0
2012,9,25,2012/9/25,34.2,22.8,28.6,0.5
2012,9,26,2012/9/26,34.6,22.2,28.5,0
2012,9,27,2012/9/27,31.2,22.8,27.6,0.8
2012,9,28,2012/9/28,34,23,29,0
2012,9,29,2012/9/29,35.2,22.5,28.9,0
2012,9,30,2012/9/30,36.6,22,29.3,8.2
2012,10,1,2012/10/1,36,21.2,28,17.6
2012,10,2,2012/10/2,34,22.5,27.3,2.6
2012,10,3,2012/10/3,33,22.5,27.4,0.3
2012,10,4,2012/10/4,33,22.4,28.1,0
2012,10,5,2012/10/5,31.8,23,26.5,0
2012,10,6,2012/10/6,33.2,21.5,27.9,0
2012,10,7,2012/10/7,34,21.5,28.3,0.3
2012,10,8,2012/10/8,33.6,23,28.5,0
2012,10,9,2012/10/9,33,22.6,27.8,7.8
2012,10,10,2012/10/10,32.8,22.6,27.7,9
2012,10,11,2012/10/11,32.6,23,27.1,0.1
2012,10,12,2012/10/12,33.4,23.2,28.2,5.7
2012,10,13,2012/10/13,30.6,21.8,25.7,0
2012,10,14,2012/10/14,31.8,20.4,26.5,1
2012,10,15,2012/10/15,31,18.8,25.7,0
2012,10,16,2012/10/16,32.6,19.5,26.9,0
2012,10,17,2012/10/17,35.4,20.5,28.7,0
2012,10,18,2012/10/18,36,23,29.7,0
2012,10,19,2012/10/19,35,22,29,0
2012,10,20,2012/10/20,35,23.5,29.7,0
2012,10,21,2012/10/21,33.6,23.5,28.1,0.2
2012,10,22,2012/10/22,29,23,26,2.5
2012,10,23,2012/10/23,33.6,21.4,27.7,0
2012,10,24,2012/10/24,33,20.5,27.4,0.6
2012,10,25,2012/10/25,34.2,20.6,27.7,0
2012,10,26,2012/10/26,34,21,28.3,1
2012,10,27,2012/10/27,31.4,21.8,26.3,0
2012,10,28,2012/10/28,33.2,17,26.1,0
2012,10,29,2012/10/29,33,21.6,26.8,0
2012,10,30,2012/10/30,31,20.5,25.7,0
2012,10,31,2012/10/31,30.5,21.5,25.2,0
2012,11,1,2012/11/1,34,19,26.1,0
2012,11,2,2012/11/2,31,19.5,25.2,0
2012,11,3,2012/11/3,32,21.8,26.9,0
2012,11,4,2012/11/4,33,19,26.7,0
2012,11,5,2012/11/5,32.8,23,27.6,0.5
2012,11,6,2012/11/6,32,22.8,26.7,0
2012,11,7,2012/11/7,32,18.4,26.1,0
2012,11,8,2012/11/8,31,18,25.2,0
2012,11,9,2012/11/9,31,20.4,25.6,0
2012,11,10,2012/11/10,29.2,20.4,24.1,0
2012,11,11,2012/11/11,33.2,21,27,0
2012,11,12,2012/11/12,31.8,20.8,26.6,0
2012,11,13,2012/11/13,33.8,20,26.1,0
2012,11,14,2012/11/14,32.2,16.4,25.3,0
2012,11,15,2012/11/15,31.4,15.8,25.9,0
2012,11,16,2012/11/16,31.6,20.8,26.5,0
2012,11,17,2012/11/17,32.6,18,25.5,0
2012,11,18,2012/11/18,30.4,15.6,23.7,0
2012,11,19,2012/11/19,29.8,15.2,23.2,0
2012,11,20,2012/11/20,30.4,14.2,23.5,0
2012,11,21,2012/11/21,31.8,15,27,0
2012,11,22,2012/11/22,29.8,19.6,24.8,0
2012,11,23,2012/11/23,30.4,18.2,24.4,0
2012,11,24,2012/11/24,29,18.6,23.7,0
2012,11,25,2012/11/25,29,18,23.4,0
2012,11,26,2012/11/26,30.6,16.4,24.3,0
2012,11,27,2012/11/27,33,21.6,26.8,5
2012,11,28,2012/11/28,30.6,21.5,25.5,0
2012,11,29,2012/11/29,29.6,19,24,0
2012,11,30,2012/11/30,31,19.5,24.7,0
2012,12,1,2012/12/1,31.8,20.5,25.9,0
2012,12,2,2012/12/2,32.6,19.4,25.2,0
2012,12,3,2012/12/3,32,18,25,0
2012,12,4,2012/12/4,32.2,19.4,25.6,0
2012,12,5,2012/12/5,31.4,19.2,25.2,0
2012,12,6,2012/12/6,32,17.8,25.2,0
2012,12,7,2012/12/7,32.4,16.2,24.7,0
2012,12,8,2012/12/8,33.6,16.8,25,0
2012,12,9,2012/12/9,34,19.6,27,0
2012,12,10,2012/12/10,38,19.8,27.5,0
2012,12,11,2012/12/11,34,19.5,28,0
2012,12,12,2012/12/12,33.8,22.8,28,0
2012,12,13,2012/12/13,32.4,21,26.7,0
2012,12,14,2012/12/14,31.4,19.5,26.2,0
2012,12,15,2012/12/15,32.4,19,26.7,0
2012,12,16,2012/12/16,33.4,19,26.5,0
2012,12,17,2012/12/17,36.2,15,26.4,0
2012,12,18,2012/12/18,34.8,19.4,26.9,0
2012,12,19,2012/12/19,32.8,19.6,26.5,0
2012,12,20,2012/12/20,33.4,20,26.9,0
2012,12,21,2012/12/21,32.4,20.6,25.8,0
2012,12,22,2012/12/22,36.4,22,24.1,0
2012,12,23,2012/12/23,29,19.8,23.8,0
2012,12,24,2012/12/24,34.6,14.4,23.5,0
2012,12,25,2012/12/25,36,14.5,25.5,0
2012,12,26,2012/12/26,35,16,26.7,0
2012,12,27,2012/12/27,33,17,26.1,0
2012,12,28,2012/12/28,36,18.6,27.1,0
2012,12,29,2012/12/29,34,20,27.9,0
2012,12,30,2012/12/30,30,21,24.5,0.2
2012,12,31,2012/12/31,30.2,18,24.9,0
2013,1,1,2013/1/1,33.4,20.8,27.2,0
2013,1,2,2013/1/2,34.2,20.2,27.4,0
2013,1,3,2013/1/3,32.8,18.2,26,0.3
2013,1,4,2013/1/4,32.2,21.6,26.4,0.6
2013,1,5,2013/1/5,33.2,21.6,27.4,0
2013,1,6,2013/1/6,33.4,22,27.6,0
2013,1,7,2013/1/7,32,21,26.8,0
2013,1,8,2013/1/8,32,21,26.9,0
2013,1,9,2013/1/9,33,21.5,27.9,0
2013,1,10,2013/1/10,34.4,21,28.2,0
2013,1,11,2013/1/11,32.6,22,27.3,0
2013,1,12,2013/1/12,34.2,22.8,28.5,0
2013,1,13,2013/1/13,36.8,20.2,28.3,0
2013,1,14,2013/1/14,34,20.5,27.9,0
2013,1,15,2013/1/15,34.2,18.5,27,0
2013,1,16,2013/1/16,34.2,20.8,27.7,0.4
2013,1,17,2013/1/17,31.2,21.8,26.2,0
2013,1,18,2013/1/18,36,19.8,22,0
2013,1,19,2013/1/19,36,17.8,21.5,0
2013,1,20,2013/1/20,37.4,17.8,22.1,0
2013,1,21,2013/1/21,30,19.2,24.3,0
2013,1,22,2013/1/22,31,20.2,26,0
2013,1,23,2013/1/23,32,20,25.6,0
2013,1,24,2013/1/24,29,21,25,0
2013,1,25,2013/1/25,27.6,18.5,23.3,0
2013,1,26,2013/1/26,30.8,18.5,24.4,0
2013,1,27,2013/1/27,32,20,26.6,0
2013,1,28,2013/1/28,33.6,19.5,27.9,0
2013,1,29,2013/1/29,35.6,21.4,28.5,0
2013,1,30,2013/1/30,37.8,19.8,28.7,0
2013,1,31,2013/1/31,34.2,20.6,27.6,0
2013,2,1,2013/2/1,31.6,22,26.3,0.3
2013,2,2,2013/2/2,29.2,21.2,25,0.5
2013,2,3,2013/2/3,28.8,20.8,24.9,0.9
2013,2,4,2013/2/4,32.6,20.4,26.1,0
2013,2,5,2013/2/5,36.6,19.5,28.3,0
2013,2,6,2013/2/6,36,20,27.9,0
2013,2,7,2013/2/7,37.4,20.5,29.2,0
2013,2,8,2013/2/8,34.6,20.4,28.7,0
2013,2,9,2013/2/9,34,19,27.1,0
2013,2,10,2013/2/10,35,20.6,28.1,0
2013,2,11,2013/2/11,38,18.5,28.2,0
2013,2,12,2013/2/12,37,19.6,28.7,0
2013,2,13,2013/2/13,38,21,29.5,0
2013,2,14,2013/2/14,35,24.4,28.8,0
2013,2,15,2013/2/15,34.2,19.2,27.4,0
2013,2,16,2013/2/16,32.6,22.4,25.9,0
2013,2,17,2013/2/17,26.4,20.6,23,0
2013,2,18,2013/2/18,30,17.8,24.3,0
2013,2,19,2013/2/19,34,20.5,27.9,0
2013,2,20,2013/2/20,34,20.8,27.7,0
2013,2,21,2013/2/21,37.6,21.5,29.7,0
2013,2,22,2013/2/22,38,21,30,0
2013,2,23,2013/2/23,39,20.5,29.5,0
2013,2,24,2013/2/24,39,21,30,0
2013,2,25,2013/2/25,39.4,22.5,32.1,0
2013,2,26,2013/2/26,37.4,20.8,29.6,0
2013,2,27,2013/2/27,36.4,22.6,29.6,0
2013,2,28,2013/2/28,35.4,23,29.8,0
2013,3,1,2013/3/1,32.2,22.8,26.8,0
2013,3,2,2013/3/2,27,20.2,22.6,0
2013,3,3,2013/3/3,28,16.2,22.5,0
2013,3,4,2013/3/4,30.4,11,21.7,0
2013,3,5,2013/3/5,33,15.4,24.7,0
2013,3,6,2013/3/6,30.8,21,26.9,0
2013,3,7,2013/3/7,31,20,25.6,0
2013,3,8,2013/3/8,32.4,15.5,25,0
2013,3,9,2013/3/9,33.6,16,26,0
2013,3,10,2013/3/10,40.2,19.5,29.8,0
2013,3,11,2013/3/11,38.4,19.5,29.5,0
2013,3,12,2013/3/12,34.2,22.6,28.3,0
2013,3,13,2013/3/13,31,22.4,26,0
2013,3,14,2013/3/14,29.8,20.6,25,0
2013,3,15,2013/3/15,27.6,19.4,23.5,0
2013,3,16,2013/3/16,32.8,19.4,25.9,0
2013,3,17,2013/3/17,39,20.6,29.5,0
2013,3,18,2013/3/18,41,21.8,31.9,0
2013,3,19,2013/3/19,40.2,20.5,31.3,0
2013,3,20,2013/3/20,40.6,22.8,31.9,0.2
2013,3,21,2013/3/21,37,20.5,30.2,0
2013,3,22,2013/3/22,40.6,23.4,32.8,0
2013,3,23,2013/3/23,41,22.8,33.1,0
2013,3,24,2013/3/24,41.5,23,33.8,0
2013,3,25,2013/3/25,36.2,25.8,30.9,0
2013,3,26,2013/3/26,32.6,23.6,27.7,0
2013,3,27,2013/3/27,31.4,22.4,26.3,0
2013,3,28,2013/3/28,30.6,20.4,25.4,0
2013,3,29,2013/3/29,32,19,26.6,0
2013,3,30,2013/3/30,33.2,17.6,26.7,0
2013,3,31,2013/3/31,36,18.8,28.3,0
2013,4,1,2013/4/1,39,22,31,0
2013,4,2,2013/4/2,40,20,31,0
2013,4,3,2013/4/3,40.4,23.5,33.7,0
2013,4,4,2013/4/4,39.6,23.5,32.5,0
2013,4,5,2013/4/5,36.6,25.5,30.8,0
2013,4,6,2013/4/6,35,22.8,28.4,0
2013,4,7,2013/4/7,37.6,19.4,27.7,0
2013,4,8,2013/4/8,40.4,21,29.9,0
2013,4,9,2013/4/9,41.2,24.8,32.7,0
2013,4,10,2013/4/10,41.4,25,34.1,0
2013,4,11,2013/4/11,41.8,23.8,34.1,0
2013,4,12,2013/4/12,41.6,24.8,32.8,0
2013,4,13,2013/4/13,39.8,26.8,33.4,0
2013,4,14,2013/4/14,42,25.6,35.1,0
2013,4,15,2013/4/15,41.4,25.6,33.9,0
2013,4,16,2013/4/16,41.4,25.5,34.1,0
2013,4,17,2013/4/17,38.6,25.5,32.7,0
2013,4,18,2013/4/18,41.8,24,33.2,0
2013,4,19,2013/4/19,42,24.5,34.4,0.3
2013,4,20,2013/4/20,36,23.5,29.3,0
2013,4,21,2013/4/21,35.8,21.5,29.7,0
2013,4,22,2013/4/22,37,22.8,31.3,0
2013,4,23,2013/4/23,37,22.8,31.3,0
2013,4,24,2013/4/24,37.6,22,30.5,0
2013,4,25,2013/4/25,36,23.4,30.9,0
2013,4,26,2013/4/26,35.4,23.6,30.1,0
2013,4,27,2013/4/27,36,21.2,30.1,0
2013,4,28,2013/4/28,37.6,20.6,30.3,0
2013,4,29,2013/4/29,40,23.8,32,5
2013,4,30,2013/4/30,34,22.5,30.2,0
2013,5,1,2013/5/1,39.6,22.8,33,0
2013,5,2,2013/5/2,40,25.5,33,0.6
2013,5,3,2013/5/3,35.4,23,30.3,0
2013,5,4,2013/5/4,34.8,24.4,29.3,0
2013,5,5,2013/5/5,37,21,30.6,15.5
2013,5,6,2013/5/6,35,22.5,29.8,0
2013,5,7,2013/5/7,36.2,22.8,30.1,0
2013,5,8,2013/5/8,36.6,22.6,30.9,0
2013,5,9,2013/5/9,38.4,21.8,30.4,0
2013,5,10,2013/5/10,39.8,23.4,32.1,0
2013,5,11,2013/5/11,40.2,25.4,33.4,0
2013,5,12,2013/5/12,35.8,25.8,31.2,0
2013,5,13,2013/5/13,34.4,22.8,29.1,0
2013,5,14,2013/5/14,34,21.5,29.9,0
2013,5,15,2013/5/15,34,20,29,0
2013,5,16,2013/5/16,37.6,20,30.7,0
2013,5,17,2013/5/17,38.2,20.5,31,0
2013,5,18,2013/5/18,38,23,31.5,0
2013,5,19,2013/5/19,41,24.5,32.3,0
2013,5,20,2013/5/20,40,25.5,33.2,19.8
2013,5,21,2013/5/21,39.2,24,30.4,22.8
2013,5,22,2013/5/22,38,23.6,31.3,0.3
2013,5,23,2013/5/23,37.2,23.8,30.9,0.1
2013,5,24,2013/5/24,35,24.8,29.5,12.5
